Year,Month,Day,Hour,31297_Bike_Count
2021,2,13,17,119
2021,2,13,18,122
2021,2,13,19,113
2021,2,13,20,71
2021,2,13,21,30
2021,2,13,22,28
2021,2,13,23,38
2021,2,14,0,24
2021,2,14,1,13
2021,2,14,2,23
2021,2,14,3,3
2021,2,14,4,19
2021,2,14,5,5
2021,2,14,6,11
2021,2,14,7,13
2021,2,14,8,27
2021,2,14,9,49
2021,2,14,10,83
2021,2,14,11,113
2021,2,14,12,123
2021,2,14,13,208
2021,2,14,14,177
2021,2,14,15,196
2021,2,14,16,192
2021,2,14,17,192
2021,2,14,18,158
2021,2,14,19,108
2021,2,14,20,47
2021,2,14,21,34
2021,2,14,22,21
2021,2,14,23,23
2021,2,15,0,21
2021,2,15,1,4
2021,2,15,2,0
2021,2,15,3,1
2021,2,15,4,14
2021,2,15,5,38
2021,2,15,6,122
2021,2,15,7,228
2021,2,15,8,220
2021,2,15,9,146
2021,2,15,10,132
2021,2,15,11,144
2021,2,15,12,142
2021,2,15,13,154
2021,2,15,14,190
2021,2,15,15,217
2021,2,15,16,295
2021,2,15,17,332
2021,2,15,18,214
2021,2,15,19,129
2021,2,15,20,87
2021,2,15,21,46
2021,2,15,22,54
2021,2,15,23,32
2021,2,16,0,19
2021,2,16,1,10
2021,2,16,2,1
2021,2,16,3,2
2021,2,16,4,19
2021,2,16,5,61
2021,2,16,6,201
2021,2,16,7,518
2021,2,16,8,447
2021,2,16,9,306
2021,2,16,10,218
2021,2,16,11,312
2021,2,16,12,313
2021,2,16,13,357
2021,2,16,14,360
2021,2,16,15,424
2021,2,16,16,548
2021,2,16,17,555
2021,2,16,18,381
2021,2,16,19,246
2021,2,16,20,153
2021,2,16,21,102
2021,2,16,22,70
2021,2,16,23,67
2021,2,17,0,34
2021,2,17,1,16
2021,2,17,2,6
2021,2,17,3,7
2021,2,17,4,21
2021,2,17,5,76
2021,2,17,6,249
2021,2,17,7,618
2021,2,17,8,554
2021,2,17,9,393
2021,2,17,10,371
2021,2,17,11,414
2021,2,17,12,450
2021,2,17,13,526
2021,2,17,14,519
2021,2,17,15,527
2021,2,17,16,646
2021,2,17,17,692
2021,2,17,18,516
2021,2,17,19,356
2021,2,17,20,222
2021,2,17,21,112
2021,2,17,22,101
2021,2,17,23,92
2021,2,18,0,39
2021,2,18,1,26
2021,2,18,2,7
2021,2,18,3,8
2021,2,18,4,16
2021,2,18,5,85
2021,2,18,6,316
2021,2,18,7,726
2021,2,18,8,688
2021,2,18,9,418
2021,2,18,10,391
2021,2,18,11,420
2021,2,18,12,528
2021,2,18,13,568
2021,2,18,14,660
2021,2,18,15,691
2021,2,18,16,918
2021,2,18,17,840
2021,2,18,18,610
2021,2,18,19,378
2021,2,18,20,228
2021,2,18,21,125
2021,2,18,22,104
2021,2,18,23,86
2021,2,19,0,51
2021,2,19,1,18
2021,2,19,2,20
2021,2,19,3,12
2021,2,19,4,19
2021,2,19,5,90
2021,2,19,6,290
2021,2,19,7,712
2021,2,19,8,673
2021,2,19,9,441
2021,2,19,10,479
2021,2,19,11,523
2021,2,19,12,677
2021,2,19,13,756
2021,2,19,14,886
2021,2,19,15,900
2021,2,19,16,860
2021,2,19,17,758
2021,2,19,18,553
2021,2,19,19,440
2021,2,19,20,286
2021,2,19,21,158
2021,2,19,22,109
2021,2,19,23,109
2021,2,20,0,103
2021,2,20,1,79
2021,2,20,2,40
2021,2,20,3,28
2021,2,20,4,15
2021,2,20,5,31
2021,2,20,6,60
2021,2,20,7,96
2021,2,20,8,171
2021,2,20,9,333
2021,2,20,10,491
2021,2,20,11,721
2021,2,20,12,799
2021,2,20,13,934
2021,2,20,14,1045
2021,2,20,15,910
2021,2,20,16,865
2021,2,20,17,702
2021,2,20,18,565
2021,2,20,19,324
2021,2,20,20,227
2021,2,20,21,133
2021,2,20,22,124
2021,2,20,23,148
2021,2,21,0,121
2021,2,21,1,79
2021,2,21,2,36
2021,2,21,3,27
2021,2,21,4,13
2021,2,21,5,22
2021,2,21,6,44
2021,2,21,7,51
2021,2,21,8,77
2021,2,21,9,193
2021,2,21,10,326
2021,2,21,11,536
2021,2,21,12,805
2021,2,21,13,1019
2021,2,21,14,1112
2021,2,21,15,1127
2021,2,21,16,918
2021,2,21,17,875
2021,2,21,18,565
2021,2,21,19,309
2021,2,21,20,189
2021,2,21,21,123
2021,2,21,22,93
2021,2,21,23,54
2021,2,22,0,22
2021,2,22,1,16
2021,2,22,2,9
2021,2,22,3,1
2021,2,22,4,29
2021,2,22,5,99
2021,2,22,6,405
2021,2,22,7,971
2021,2,22,8,909
2021,2,22,9,552
2021,2,22,10,576
2021,2,22,11,608
2021,2,22,12,720
2021,2,22,13,825
2021,2,22,14,944
2021,2,22,15,1046
2021,2,22,16,1231
2021,2,22,17,1169
2021,2,22,18,784
2021,2,22,19,465
2021,2,22,20,282
2021,2,22,21,160
2021,2,22,22,117
2021,2,22,23,78
2021,2,23,0,30
2021,2,23,1,10
2021,2,23,2,14
2021,2,23,3,7
2021,2,23,4,19
2021,2,23,5,113
2021,2,23,6,406
2021,2,23,7,1042
2021,2,23,8,920
2021,2,23,9,603
2021,2,23,10,557
2021,2,23,11,623
2021,2,23,12,688
2021,2,23,13,844
2021,2,23,14,981
2021,2,23,15,1130
2021,2,23,16,1326
2021,2,23,17,1310
2021,2,23,18,928
2021,2,23,19,536
2021,2,23,20,280
2021,2,23,21,159
2021,2,23,22,154
2021,2,23,23,95
2021,2,24,0,34
2021,2,24,1,17
2021,2,24,2,12
2021,2,24,3,1
2021,2,24,4,26
2021,2,24,5,111
2021,2,24,6,402
2021,2,24,7,1037
2021,2,24,8,895
2021,2,24,9,670
2021,2,24,10,707
2021,2,24,11,764
2021,2,24,12,900
2021,2,24,13,984
2021,2,24,14,1080
2021,2,24,15,1125
2021,2,24,16,1468
2021,2,24,17,1378
2021,2,24,18,939
2021,2,24,19,557
2021,2,24,20,302
2021,2,24,21,207
2021,2,24,22,167
2021,2,24,23,117
2021,2,25,0,44
2021,2,25,1,26
2021,2,25,2,14
2021,2,25,3,5
2021,2,25,4,23
2021,2,25,5,118
2021,2,25,6,406
2021,2,25,7,989
2021,2,25,8,945
2021,2,25,9,669
2021,2,25,10,575
2021,2,25,11,693
2021,2,25,12,824
2021,2,25,13,921
2021,2,25,14,1074
2021,2,25,15,1181
2021,2,25,16,1424
2021,2,25,17,1280
2021,2,25,18,955
2021,2,25,19,525
2021,2,25,20,273
2021,2,25,21,171
2021,2,25,22,128
2021,2,25,23,103
2021,2,26,0,46
2021,2,26,1,23
2021,2,26,2,10
2021,2,26,3,11
2021,2,26,4,17
2021,2,26,5,94
2021,2,26,6,294
2021,2,26,7,788
2021,2,26,8,826
2021,2,26,9,543
2021,2,26,10,530
2021,2,26,11,630
2021,2,26,12,762
2021,2,26,13,886
2021,2,26,14,923
2021,2,26,15,971
2021,2,26,16,910
2021,2,26,17,784
2021,2,26,18,738
2021,2,26,19,489
2021,2,26,20,286
2021,2,26,21,165
2021,2,26,22,95
2021,2,26,23,112
2021,2,27,0,96
2021,2,27,1,67
2021,2,27,2,29
2021,2,27,3,31
2021,2,27,4,20
2021,2,27,5,40
2021,2,27,6,69
2021,2,27,7,93
2021,2,27,8,194
2021,2,27,9,314
2021,2,27,10,409
2021,2,27,11,562
2021,2,27,12,647
2021,2,27,13,682
2021,2,27,14,698
2021,2,27,15,624
2021,2,27,16,507
2021,2,27,17,633
2021,2,27,18,463
2021,2,27,19,325
2021,2,27,20,271
2021,2,27,21,153
2021,2,27,22,115
2021,2,27,23,103
2021,2,28,0,131
2021,2,28,1,77
2021,2,28,2,53
2021,2,28,3,47
2021,2,28,4,21
2021,2,28,5,30
2021,2,28,6,44
2021,2,28,7,36
2021,2,28,8,71
2021,2,28,9,128
2021,2,28,10,226
2021,2,28,11,338
2021,2,28,12,486
2021,2,28,13,631
2021,2,28,14,875
2021,2,28,15,887
2021,2,28,16,782
2021,2,28,17,706
2021,2,28,18,555
2021,2,28,19,285
2021,2,28,20,190
2021,2,28,21,142
2021,2,28,22,82
2021,2,28,23,46
2021,3,1,0,23
2021,3,1,1,15
2021,3,1,2,5
2021,3,1,3,0
2021,3,1,4,27
2021,3,1,5,104
2021,3,1,6,377
2021,3,1,7,994
2021,3,1,8,964
2021,3,1,9,600
2021,3,1,10,530
2021,3,1,11,550
2021,3,1,12,649
2021,3,1,13,782
2021,3,1,14,830
2021,3,1,15,971
2021,3,1,16,1211
2021,3,1,17,1156
2021,3,1,18,813
2021,3,1,19,428
2021,3,1,20,227
2021,3,1,21,152
2021,3,1,22,81
2021,3,1,23,63
2021,3,2,0,22
2021,3,2,1,15
2021,3,2,2,7
2021,3,2,3,5
2021,3,2,4,31
2021,3,2,5,102
2021,3,2,6,394
2021,3,2,7,1028
2021,3,2,8,962
2021,3,2,9,646
2021,3,2,10,593
2021,3,2,11,607
2021,3,2,12,742
2021,3,2,13,893
2021,3,2,14,1024
2021,3,2,15,1180
2021,3,2,16,1351
2021,3,2,17,1327
2021,3,2,18,994
2021,3,2,19,571
2021,3,2,20,298
2021,3,2,21,153
2021,3,2,22,137
2021,3,2,23,97
2021,3,3,0,32
2021,3,3,1,15
2021,3,3,2,16
2021,3,3,3,6
2021,3,3,4,28
2021,3,3,5,102
2021,3,3,6,378
2021,3,3,7,1079
2021,3,3,8,1002
2021,3,3,9,658
2021,3,3,10,657
2021,3,3,11,777
2021,3,3,12,797
2021,3,3,13,966
2021,3,3,14,957
2021,3,3,15,1081
2021,3,3,16,1216
2021,3,3,17,1215
2021,3,3,18,923
2021,3,3,19,557
2021,3,3,20,316
2021,3,3,21,191
2021,3,3,22,155
2021,3,3,23,93
2021,3,4,0,54
2021,3,4,1,17
2021,3,4,2,14
2021,3,4,3,5
2021,3,4,4,23
2021,3,4,5,96
2021,3,4,6,325
2021,3,4,7,924
2021,3,4,8,892
2021,3,4,9,595
2021,3,4,10,443
2021,3,4,11,513
2021,3,4,12,578
2021,3,4,13,672
2021,3,4,14,685
2021,3,4,15,788
2021,3,4,16,990
2021,3,4,17,988
2021,3,4,18,674
2021,3,4,19,469
2021,3,4,20,231
2021,3,4,21,147
2021,3,4,22,137
2021,3,4,23,98
2021,3,5,0,40
2021,3,5,1,20
2021,3,5,2,13
2021,3,5,3,2
2021,3,5,4,27
2021,3,5,5,102
2021,3,5,6,317
2021,3,5,7,856
2021,3,5,8,837
2021,3,5,9,572
2021,3,5,10,512
2021,3,5,11,651
2021,3,5,12,790
2021,3,5,13,908
2021,3,5,14,975
2021,3,5,15,1042
2021,3,5,16,890
2021,3,5,17,890
2021,3,5,18,760
2021,3,5,19,495
2021,3,5,20,294
2021,3,5,21,164
2021,3,5,22,120
2021,3,5,23,97
2021,3,6,0,99
2021,3,6,1,51
2021,3,6,2,41
2021,3,6,3,25
2021,3,6,4,20
2021,3,6,5,45
2021,3,6,6,52
2021,3,6,7,90
2021,3,6,8,207
2021,3,6,9,321
2021,3,6,10,480
2021,3,6,11,558
2021,3,6,12,704
2021,3,6,13,695
2021,3,6,14,679
2021,3,6,15,666
2021,3,6,16,662
2021,3,6,17,612
2021,3,6,18,504
2021,3,6,19,321
2021,3,6,20,220
2021,3,6,21,178
2021,3,6,22,101
2021,3,6,23,115
2021,3,7,0,101
2021,3,7,1,74
2021,3,7,2,49
2021,3,7,3,18
2021,3,7,4,17
2021,3,7,5,29
2021,3,7,6,24
2021,3,7,7,43
2021,3,7,8,63
2021,3,7,9,125
2021,3,7,10,197
2021,3,7,11,229
2021,3,7,12,362
2021,3,7,13,457
2021,3,7,14,510
2021,3,7,15,475
2021,3,7,16,559
2021,3,7,17,502
2021,3,7,18,382
2021,3,7,19,283
2021,3,7,20,176
2021,3,7,21,135
2021,3,7,22,75
2021,3,7,23,48
2021,3,8,0,16
2021,3,8,1,10
2021,3,8,2,2
2021,3,8,3,9
2021,3,8,4,21
2021,3,8,5,103
2021,3,8,6,378
2021,3,8,7,888
2021,3,8,8,917
2021,3,8,9,559
2021,3,8,10,474
2021,3,8,11,523
2021,3,8,12,659
2021,3,8,13,714
2021,3,8,14,813
2021,3,8,15,874
2021,3,8,16,1053
2021,3,8,17,977
2021,3,8,18,812
2021,3,8,19,447
2021,3,8,20,256
2021,3,8,21,149
2021,3,8,22,78
2021,3,8,23,56
2021,3,9,0,31
2021,3,9,1,11
2021,3,9,2,6
2021,3,9,3,4
2021,3,9,4,21
2021,3,9,5,75
2021,3,9,6,310
2021,3,9,7,779
2021,3,9,8,684
2021,3,9,9,400
2021,3,9,10,320
2021,3,9,11,379
2021,3,9,12,493
2021,3,9,13,616
2021,3,9,14,640
2021,3,9,15,690
2021,3,9,16,792
2021,3,9,17,796
2021,3,9,18,628
2021,3,9,19,412
2021,3,9,20,242
2021,3,9,21,134
2021,3,9,22,90
2021,3,9,23,87
2021,3,10,0,45
2021,3,10,1,13
2021,3,10,2,5
2021,3,10,3,6
2021,3,10,4,26
2021,3,10,5,82
2021,3,10,6,345
2021,3,10,7,991
2021,3,10,8,927
2021,3,10,9,673
2021,3,10,10,585
2021,3,10,11,663
2021,3,10,12,751
2021,3,10,13,820
2021,3,10,14,861
2021,3,10,15,921
2021,3,10,16,1088
2021,3,10,17,1109
2021,3,10,18,761
2021,3,10,19,519
2021,3,10,20,272
2021,3,10,21,153
2021,3,10,22,132
2021,3,10,23,81
2021,3,11,0,32
2021,3,11,1,14
2021,3,11,2,10
2021,3,11,3,4
2021,3,11,4,23
2021,3,11,5,78
2021,3,11,6,238
2021,3,11,7,752
2021,3,11,8,765
2021,3,11,9,462
2021,3,11,10,437
2021,3,11,11,426
2021,3,11,12,505
2021,3,11,13,508
2021,3,11,14,542
2021,3,11,15,595
2021,3,11,16,692
2021,3,11,17,709
2021,3,11,18,542
2021,3,11,19,372
2021,3,11,20,194
2021,3,11,21,122
2021,3,11,22,106
2021,3,11,23,77
2021,3,12,0,38
2021,3,12,1,22
2021,3,12,2,11
2021,3,12,3,3
2021,3,12,4,22
2021,3,12,5,73
2021,3,12,6,282
2021,3,12,7,812
2021,3,12,8,756
2021,3,12,9,583
2021,3,12,10,534
2021,3,12,11,628
2021,3,12,12,775
2021,3,12,13,763
2021,3,12,14,757
2021,3,12,15,657
2021,3,12,16,586
2021,3,12,17,487
2021,3,12,18,486
2021,3,12,19,369
2021,3,12,20,233
2021,3,12,21,127
2021,3,12,22,80
2021,3,12,23,77
2021,3,13,0,98
2021,3,13,1,54
2021,3,13,2,52
2021,3,13,3,23
2021,3,13,4,14
2021,3,13,5,41
2021,3,13,6,43
2021,3,13,7,71
2021,3,13,8,124
2021,3,13,9,203
2021,3,13,10,336
2021,3,13,11,401
2021,3,13,12,398
2021,3,13,13,476
2021,3,13,14,355
2021,3,13,15,423
2021,3,13,16,282
2021,3,13,17,235
2021,3,13,18,255
2021,3,13,19,188
2021,3,13,20,129
2021,3,13,21,115
2021,3,13,22,60
2021,3,13,23,84
2021,3,14,0,62
2021,3,14,1,57
2021,3,14,2,33
2021,3,14,3,29
2021,3,14,4,10
2021,3,14,5,21
2021,3,14,6,37
2021,3,14,7,52
2021,3,14,8,62
2021,3,14,9,109
2021,3,14,10,129
2021,3,14,11,147
2021,3,14,12,221
2021,3,14,13,354
2021,3,14,14,365
2021,3,14,15,277
2021,3,14,16,302
2021,3,14,17,371
2021,3,14,18,347
2021,3,14,19,254
2021,3,14,20,151
2021,3,14,21,98
2021,3,14,22,93
2021,3,14,23,36
2021,3,15,0,14
2021,3,15,1,3
2021,3,15,2,7
2021,3,15,3,3
2021,3,15,4,21
2021,3,15,5,101
2021,3,15,6,326
2021,3,15,7,1019
2021,3,15,8,972
2021,3,15,9,602
2021,3,15,10,495
2021,3,15,11,490
2021,3,15,12,592
2021,3,15,13,620
2021,3,15,14,703
2021,3,15,15,837
2021,3,15,16,1011
2021,3,15,17,925
2021,3,15,18,738
2021,3,15,19,395
2021,3,15,20,216
2021,3,15,21,129
2021,3,15,22,107
2021,3,15,23,61
2021,3,16,0,39
2021,3,16,1,14
2021,3,16,2,8
2021,3,16,3,7
2021,3,16,4,23
2021,3,16,5,96
2021,3,16,6,400
2021,3,16,7,1085
2021,3,16,8,1013
2021,3,16,9,560
2021,3,16,10,496
2021,3,16,11,619
2021,3,16,12,726
2021,3,16,13,866
2021,3,16,14,901
2021,3,16,15,1069
2021,3,16,16,1130
2021,3,16,17,1140
2021,3,16,18,889
2021,3,16,19,491
2021,3,16,20,287
2021,3,16,21,156
2021,3,16,22,101
2021,3,16,23,86
2021,3,17,0,41
2021,3,17,1,18
2021,3,17,2,9
2021,3,17,3,4
2021,3,17,4,29
2021,3,17,5,103
2021,3,17,6,375
2021,3,17,7,1019
2021,3,17,8,992
2021,3,17,9,615
2021,3,17,10,595
2021,3,17,11,507
2021,3,17,12,718
2021,3,17,13,855
2021,3,17,14,786
2021,3,17,15,860
2021,3,17,16,1016
2021,3,17,17,1034
2021,3,17,18,870
2021,3,17,19,494
2021,3,17,20,333
2021,3,17,21,160
2021,3,17,22,140
2021,3,17,23,133
2021,3,18,0,58
2021,3,18,1,23
2021,3,18,2,15
2021,3,18,3,7
2021,3,18,4,30
2021,3,18,5,107
2021,3,18,6,340
2021,3,18,7,1031
2021,3,18,8,1009
2021,3,18,9,593
2021,3,18,10,530
2021,3,18,11,583
2021,3,18,12,643
2021,3,18,13,775
2021,3,18,14,875
2021,3,18,15,938
2021,3,18,16,1134
2021,3,18,17,956
2021,3,18,18,767
2021,3,18,19,468
2021,3,18,20,309
2021,3,18,21,157
2021,3,18,22,123
2021,3,18,23,90
2021,3,19,0,61
2021,3,19,1,21
2021,3,19,2,11
2021,3,19,3,8
2021,3,19,4,23
2021,3,19,5,104
2021,3,19,6,322
2021,3,19,7,951
2021,3,19,8,902
2021,3,19,9,615
2021,3,19,10,605
2021,3,19,11,714
2021,3,19,12,857
2021,3,19,13,1083
2021,3,19,14,1029
2021,3,19,15,1016
2021,3,19,16,1049
2021,3,19,17,946
2021,3,19,18,810
2021,3,19,19,534
2021,3,19,20,262
2021,3,19,21,175
2021,3,19,22,114
2021,3,19,23,113
2021,3,20,0,107
2021,3,20,1,84
2021,3,20,2,30
2021,3,20,3,20
2021,3,20,4,19
2021,3,20,5,42
2021,3,20,6,60
2021,3,20,7,98
2021,3,20,8,211
2021,3,20,9,376
2021,3,20,10,546
2021,3,20,11,696
2021,3,20,12,845
2021,3,20,13,801
2021,3,20,14,779
2021,3,20,15,690
2021,3,20,16,660
2021,3,20,17,604
2021,3,20,18,602
2021,3,20,19,389
2021,3,20,20,224
2021,3,20,21,140
2021,3,20,22,109
2021,3,20,23,100
2021,3,21,0,98
2021,3,21,1,81
2021,3,21,2,62
2021,3,21,3,33
2021,3,21,4,23
2021,3,21,5,33
2021,3,21,6,44
2021,3,21,7,50
2021,3,21,8,64
2021,3,21,9,119
2021,3,21,10,192
2021,3,21,11,232
2021,3,21,12,323
2021,3,21,13,403
2021,3,21,14,482
2021,3,21,15,533
2021,3,21,16,512
2021,3,21,17,494
2021,3,21,18,377
2021,3,21,19,290
2021,3,21,20,203
2021,3,21,21,100
2021,3,21,22,78
2021,3,21,23,53
2021,3,22,0,20
2021,3,22,1,13
2021,3,22,2,3
2021,3,22,3,4
2021,3,22,4,24
2021,3,22,5,104
2021,3,22,6,397
2021,3,22,7,1082
2021,3,22,8,988
2021,3,22,9,618
2021,3,22,10,571
2021,3,22,11,591
2021,3,22,12,720
2021,3,22,13,946
2021,3,22,14,863
2021,3,22,15,849
2021,3,22,16,1035
2021,3,22,17,1052
2021,3,22,18,765
2021,3,22,19,458
2021,3,22,20,245
2021,3,22,21,142
2021,3,22,22,101
2021,3,22,23,73
2021,3,23,0,34
2021,3,23,1,18
2021,3,23,2,17
2021,3,23,3,7
2021,3,23,4,30
2021,3,23,5,105
2021,3,23,6,414
2021,3,23,7,1049
2021,3,23,8,1092
2021,3,23,9,646
2021,3,23,10,603
2021,3,23,11,715
2021,3,23,12,800
2021,3,23,13,968
2021,3,23,14,1000
2021,3,23,15,1056
2021,3,23,16,1288
2021,3,23,17,1196
2021,3,23,18,928
2021,3,23,19,553
2021,3,23,20,327
2021,3,23,21,161
2021,3,23,22,142
2021,3,23,23,78
2021,3,24,0,40
2021,3,24,1,15
2021,3,24,2,14
2021,3,24,3,13
2021,3,24,4,25
2021,3,24,5,112
2021,3,24,6,383
2021,3,24,7,1066
2021,3,24,8,1092
2021,3,24,9,770
2021,3,24,10,769
2021,3,24,11,813
2021,3,24,12,882
2021,3,24,13,1037
2021,3,24,14,1140
2021,3,24,15,1175
2021,3,24,16,1329
2021,3,24,17,1293
2021,3,24,18,1007
2021,3,24,19,572
2021,3,24,20,351
2021,3,24,21,196
2021,3,24,22,147
2021,3,24,23,95
2021,3,25,0,35
2021,3,25,1,19
2021,3,25,2,17
2021,3,25,3,9
2021,3,25,4,27
2021,3,25,5,100
2021,3,25,6,411
2021,3,25,7,1078
2021,3,25,8,1058
2021,3,25,9,676
2021,3,25,10,629
2021,3,25,11,735
2021,3,25,12,833
2021,3,25,13,960
2021,3,25,14,1089
2021,3,25,15,1141
2021,3,25,16,1245
2021,3,25,17,1096
2021,3,25,18,885
2021,3,25,19,554
2021,3,25,20,314
2021,3,25,21,192
2021,3,25,22,137
2021,3,25,23,88
2021,3,26,0,65
2021,3,26,1,22
2021,3,26,2,17
2021,3,26,3,6
2021,3,26,4,21
2021,3,26,5,98
2021,3,26,6,368
2021,3,26,7,1035
2021,3,26,8,997
2021,3,26,9,723
2021,3,26,10,663
2021,3,26,11,899
2021,3,26,12,895
2021,3,26,13,1194
2021,3,26,14,1250
2021,3,26,15,1148
2021,3,26,16,1167
2021,3,26,17,1099
2021,3,26,18,863
2021,3,26,19,633
2021,3,26,20,345
2021,3,26,21,218
2021,3,26,22,129
2021,3,26,23,126
2021,3,27,0,117
2021,3,27,1,94
2021,3,27,2,42
2021,3,27,3,16
2021,3,27,4,18
2021,3,27,5,39
2021,3,27,6,75
2021,3,27,7,108
2021,3,27,8,200
2021,3,27,9,223
2021,3,27,10,423
2021,3,27,11,394
2021,3,27,12,431
2021,3,27,13,443
2021,3,27,14,447
2021,3,27,15,336
2021,3,27,16,389
2021,3,27,17,427
2021,3,27,18,441
2021,3,27,19,358
2021,3,27,20,245
2021,3,27,21,130
2021,3,27,22,101
2021,3,27,23,84
2021,3,28,0,99
2021,3,28,1,84
2021,3,28,3,48
2021,3,28,4,35
2021,3,28,5,47
2021,3,28,6,44
2021,3,28,7,30
2021,3,28,8,76
2021,3,28,9,138
2021,3,28,10,213
2021,3,28,11,326
2021,3,28,12,420
2021,3,28,13,615
2021,3,28,14,753
2021,3,28,15,739
2021,3,28,16,570
2021,3,28,17,499
2021,3,28,18,467
2021,3,28,19,359
2021,3,28,20,229
2021,3,28,21,146
2021,3,28,22,98
2021,3,28,23,73
2021,3,29,0,32
2021,3,29,1,15
2021,3,29,2,8
2021,3,29,3,17
2021,3,29,4,17
2021,3,29,5,103
2021,3,29,6,323
2021,3,29,7,769
2021,3,29,8,779
2021,3,29,9,625
2021,3,29,10,644
2021,3,29,11,698
2021,3,29,12,831
2021,3,29,13,853
2021,3,29,14,1012
2021,3,29,15,1204
2021,3,29,16,1411
2021,3,29,17,1404
2021,3,29,18,1090
2021,3,29,19,729
2021,3,29,20,425
2021,3,29,21,247
2021,3,29,22,152
2021,3,29,23,89
2021,3,30,0,46
2021,3,30,1,30
2021,3,30,2,16
2021,3,30,3,13
2021,3,30,4,24
2021,3,30,5,94
2021,3,30,6,335
2021,3,30,7,848
2021,3,30,8,859
2021,3,30,9,680
2021,3,30,10,672
2021,3,30,11,829
2021,3,30,12,901
2021,3,30,13,1022
2021,3,30,14,1067
2021,3,30,15,1443
2021,3,30,16,1520
2021,3,30,17,1419
2021,3,30,18,1190
2021,3,30,19,816
2021,3,30,20,534
2021,3,30,21,290
2021,3,30,22,179
2021,3,30,23,111
2021,3,31,0,66
2021,3,31,1,29
2021,3,31,2,15
2021,3,31,3,11
2021,3,31,4,24
2021,3,31,5,111
2021,3,31,6,345
2021,3,31,7,768
2021,3,31,8,828
2021,3,31,9,805
2021,3,31,10,869
2021,3,31,11,1034
2021,3,31,12,1157
2021,3,31,13,1146
2021,3,31,14,1257
2021,3,31,15,1314
2021,3,31,16,1497
2021,3,31,17,1436
2021,3,31,18,1254
2021,3,31,19,817
2021,3,31,20,556
2021,3,31,21,372
2021,3,31,22,228
2021,3,31,23,154
2021,4,1,0,68
2021,4,1,1,42
2021,4,1,2,25
2021,4,1,3,13
2021,4,1,4,33
2021,4,1,5,107
2021,4,1,6,291
2021,4,1,7,695
2021,4,1,8,746
2021,4,1,9,675
2021,4,1,10,699
2021,4,1,11,777
2021,4,1,12,919
2021,4,1,13,887
2021,4,1,14,1129
2021,4,1,15,1129
2021,4,1,16,1307
2021,4,1,17,1237
2021,4,1,18,1018
2021,4,1,19,692
2021,4,1,20,394
2021,4,1,21,218
2021,4,1,22,158
2021,4,1,23,97
2021,4,2,0,77
2021,4,2,1,72
2021,4,2,2,35
2021,4,2,3,14
2021,4,2,4,17
2021,4,2,5,30
2021,4,2,6,45
2021,4,2,7,85
2021,4,2,8,120
2021,4,2,9,206
2021,4,2,10,279
2021,4,2,11,319
2021,4,2,12,402
2021,4,2,13,472
2021,4,2,14,531
2021,4,2,15,532
2021,4,2,16,502
2021,4,2,17,462
2021,4,2,18,372
2021,4,2,19,283
2021,4,2,20,192
2021,4,2,21,118
2021,4,2,22,93
2021,4,2,23,73
2021,4,3,0,53
2021,4,3,1,28
2021,4,3,2,22
2021,4,3,3,11
2021,4,3,4,18
2021,4,3,5,52
2021,4,3,6,59
2021,4,3,7,137
2021,4,3,8,212
2021,4,3,9,319
2021,4,3,10,607
2021,4,3,11,697
2021,4,3,12,741
2021,4,3,13,807
2021,4,3,14,717
2021,4,3,15,714
2021,4,3,16,602
2021,4,3,17,513
2021,4,3,18,493
2021,4,3,19,335
2021,4,3,20,234
2021,4,3,21,140
2021,4,3,22,99
2021,4,3,23,78
2021,4,4,0,55
2021,4,4,1,64
2021,4,4,2,38
2021,4,4,3,14
2021,4,4,4,4
2021,4,4,5,22
2021,4,4,6,42
2021,4,4,7,48
2021,4,4,8,65
2021,4,4,9,154
2021,4,4,10,188
2021,4,4,11,220
2021,4,4,12,264
2021,4,4,13,286
2021,4,4,14,318
2021,4,4,15,282
2021,4,4,16,311
2021,4,4,17,361
2021,4,4,18,272
2021,4,4,19,239
2021,4,4,20,217
2021,4,4,21,126
2021,4,4,22,66
2021,4,4,23,54
2021,4,5,0,27
2021,4,5,1,16
2021,4,5,2,8
2021,4,5,3,5
2021,4,5,4,4
2021,4,5,5,20
2021,4,5,6,42
2021,4,5,7,42
2021,4,5,8,42
2021,4,5,9,75
2021,4,5,10,77
2021,4,5,11,113
2021,4,5,12,124
2021,4,5,13,189
2021,4,5,14,242
2021,4,5,15,263
2021,4,5,16,261
2021,4,5,17,243
2021,4,5,18,209
2021,4,5,19,190
2021,4,5,20,148
2021,4,5,21,107
2021,4,5,22,66
2021,4,5,23,24
2021,4,6,0,24
2021,4,6,1,5
2021,4,6,2,2
2021,4,6,3,4
2021,4,6,4,22
2021,4,6,5,69
2021,4,6,6,258
2021,4,6,7,615
2021,4,6,8,608
2021,4,6,9,463
2021,4,6,10,417
2021,4,6,11,467
2021,4,6,12,423
2021,4,6,13,414
2021,4,6,14,485
2021,4,6,15,589
2021,4,6,16,730
2021,4,6,17,785
2021,4,6,18,582
2021,4,6,19,330
2021,4,6,20,217
2021,4,6,21,125
2021,4,6,22,88
2021,4,6,23,71
2021,4,7,0,41
2021,4,7,1,13
2021,4,7,2,7
2021,4,7,3,4
2021,4,7,4,28
2021,4,7,5,84
2021,4,7,6,244
